neuron,dead,ks_gauss,ks_laplace,kurtosis
212,False,0.011125632433913735,0.05075790703947414,-0.055272579193115234
213,False,0.01890722864927946,0.05326349395758778,-0.0008563995361328125
214,False,0.011962730259492488,0.04518516671183856,0.08820438385009766
215,False,0.012436308655064288,0.04519278187868603,0.20756101608276367
216,False,0.017343090783846604,0.04528066441247758,0.17480182647705078
217,False,0.06361750565338486,0.0314442051700079,3.042320728302002
218,False,0.02322566433830081,0.04440063620272455,0.136444091796875
219,False,0.020557474101377315,0.037980021615252935,1.3933067321777344
220,False,0.010111605344126251,0.0478529862516035,2.213378429412842
221,False,0.018545581392001798,0.04217381252961239,2.3899426460266113
222,False,0.008364412168101576,0.04793715328442405,0.31236958503723145
223,False,0.010277847387018646,0.04828835217440647,-0.04489588737487793
224,False,0.006794786770072392,0.04547310732631349,0.0017054080963134766
225,False,0.014046428080531304,0.04300341695717269,0.35878562927246094
226,False,0.013758561049466378,0.04272380292347272,0.348008394241333
227,False,0.0239575264313594,0.049341473493124455,0.49248480796813965
228,False,0.012489352516570351,0.045600155743628745,0.5989797115325928
229,False,0.05555855386353936,0.029549049339575528,8.746997833251953
230,False,0.006996131753251811,0.04735657468432053,0.06149649620056152
231,False,0.02474568113437392,0.04361744073114027,0.2649261951446533
232,False,0.03031507207460432,0.047277813949101744,2.2963037490844727
233,False,0.020765343290283234,0.03995378741932609,0.3712430000305176
234,False,0.006507592122789063,0.04582944886127477,0.14642047882080078
235,False,0.017817177975457787,0.04986571730405842,-0.032651662826538086
236,False,0.017184337705700492,0.051433295615679775,0.07443833351135254
237,False,0.027795688721490075,0.03765518166189752,1.3963541984558105
238,False,0.029737024838418002,0.03414436510946678,3.6834001541137695
239,False,0.013912767206996524,0.04013772621264772,0.5299012660980225
240,False,0.015618931809274206,0.047643326552577636,-0.04644036293029785
241,False,0.0848571103514485,0.033038956076240356,21.30167007446289
242,False,0.014026384447130003,0.04026595853556125,0.32642126083374023
243,False,0.011983490421658138,0.04774901662656578,0.05251479148864746
244,False,0.021230386726672157,0.04670585079588874,0.4993760585784912
245,False,0.021905810114073665,0.04457156233317228,1.493504524230957
246,False,0.016366804186990325,0.05517253982274284,-0.3667478561401367
247,False,0.014573742914029464,0.05719295412731029,-0.11502957344055176
248,False,0.017010289923689692,0.04194756077793943,0.5052106380462646
249,False,0.008396738391339809,0.04640052319917631,-0.02471470832824707
250,False,0.008328300885307338,0.051736892815539615,0.0019097328186035156
251,False,0.018622026428379845,0.04754280997832644,0.10814523696899414
252,False,0.008367491244358871,0.05014136928003843,0.16552042961120605
253,False,0.019988104659020234,0.045842622616989126,10.353463172912598
254,False,0.013820065242679314,0.04622925370104436,0.010887384414672852
255,False,0.04123596746911251,0.034077771066444384,2.9978585243225098
256,False,0.021011208946759397,0.04716133170534598,0.15750741958618164
257,False,0.01639593862054589,0.05007789884634972,0.24947667121887207
