neuron,dead,ks_gauss,ks_laplace,kurtosis
169,True,,,
170,True,,,
171,False,0.28916397224135415,0.181824859030204,11.416539192199707
172,False,0.3632392358838774,0.34412248722324523,3.3337440490722656
173,False,0.13533764065085974,0.1702986051897727,-0.8727021217346191
174,True,,,
175,False,0.2285937193076511,0.22430515330367323,15.986282348632812
176,False,0.24618242648560185,0.22577283615122415,10.37608528137207
177,True,,,
178,False,0.1894469696936646,0.1652938850774902,-0.8025658130645752
179,False,0.13798586670591417,0.16436486035756023,3.6350393295288086
180,True,,,
181,True,,,
182,False,0.07061606087822259,0.0518353483060251,1.8426733016967773
183,True,,,
184,False,0.2827076737762603,0.2334557157281188,17.338376998901367
185,False,0.13830202821835008,0.13644149869975736,2.3044581413269043
186,False,0.3374726887782128,0.24710383308000597,8.071978569030762
187,True,,,
188,True,,,
189,True,,,
190,False,0.06664174374338999,0.09976743113414743,-0.21034622192382812
191,True,,,
192,True,,,
193,True,,,
194,True,,,
195,False,0.10223563931229912,0.10776895193307541,1.612412452697754
196,False,0.15145260099356084,0.19210391731187537,-0.8885221481323242
197,False,0.1756774743126603,0.16698250924247263,1.5076169967651367
198,True,,,
199,True,,,
200,True,,,
201,False,0.11553250584153785,0.08831396210332587,-0.40100717544555664
202,False,0.2322748965881335,0.23075359187070543,-1.324171543121338
203,True,,,
204,True,,,
205,False,0.1872978565886519,0.22692239277195156,2.5985050201416016
206,False,0.12449110688347376,0.11789819302839455,1.4665770530700684
207,False,0.3133882397272422,0.31731696418670624,23.405630111694336
208,True,,,
209,True,,,
210,False,0.1518575061168812,0.14215009989450092,1.4858617782592773
211,False,0.11190850044392497,0.09876035409008345,2.018669605255127
212,False,0.17076794860542854,0.12674786748302935,2.068511486053467
213,False,0.13711163130641774,0.1032320829535777,-0.07847428321838379
214,False,0.3457295102422194,0.3198499958551269,2.1232738494873047
215,True,,,
216,False,0.12690150049331228,0.1550033768833653,-0.23420000076293945
217,False,0.0981497473654418,0.10680647735987836,0.11158180236816406
218,False,0.23689233998055026,0.30713823628350656,2.601052761077881
219,False,0.2505992187392798,0.16997164347190152,18.2789363861084
220,False,0.07800155748342896,0.08606957585690567,1.606886386871338
221,True,,,
222,False,0.17895566325608397,0.17380451331937966,6.332671165466309
223,False,0.17711219679501183,0.14350276761398623,3.0144166946411133
224,False,0.14722173363348112,0.1788005355897049,1.0446901321411133
225,False,0.22178288992125916,0.19578985922651382,23.02438735961914
226,False,0.19219897447414797,0.198309269620769,0.4328024387359619
227,False,0.1324616855002475,0.14378483930884858,3.083345413208008
228,False,0.26537061363090736,0.1852906263162919,-0.8734700679779053
229,False,0.32193624103803975,0.3656148032663826,-1.0097050666809082
230,False,0.19576013623743205,0.1795716965711223,1.9051060676574707
231,True,,,
232,False,0.19425121726756134,0.17588952918494227,4.690761089324951
233,False,0.19989791517371025,0.2970765289701421,0.3743453025817871
234,False,0.19006779709682742,0.1127559459765109,0.6819851398468018
235,True,,,
236,False,0.19428748785189698,0.20143500275431403,9.061799049377441
237,False,0.1430122853636323,0.14323400986156193,3.5552926063537598
238,False,0.19389131964966688,0.1680035334398303,0.2144012451171875
239,False,0.08098353367383554,0.0862759051239737,0.8728785514831543
240,False,0.17668284369666776,0.14592862123811345,4.302356719970703
241,False,0.08085731493458237,0.08059165521733824,-0.3129289150238037
242,False,0.11070010230192917,0.14904085407767165,0.3361549377441406
243,False,0.12322725008551522,0.12857324519316501,0.6189608573913574
244,True,,,
245,True,,,
246,False,0.227721275583191,0.1922522231891694,2.9943509101867676
247,False,0.18050771244832903,0.20929308240663372,4.238255977630615
248,True,,,
249,False,0.1165620888041573,0.12042295271569672,3.0645132064819336
250,False,0.14061989766451988,0.11620297605658525,3.205841541290283
251,False,0.13093575765832044,0.12693302249052218,5.489147186279297
252,True,,,
253,False,0.18823094476328633,0.24426511521590383,10.03271198272705
254,False,0.132455260655987,0.14468903736369174,1.2848892211914062
255,True,,,
256,False,0.10156167233872715,0.06607560229361308,0.5707242488861084
257,True,,,
258,False,0.11998673984400321,0.08162775234185127,1.2237248420715332
259,False,0.1942521633954054,0.20051749471640898,4.153571605682373
260,True,,,
261,False,0.1485772465468812,0.15483688326901296,-0.5417444705963135
262,False,0.21541961384865116,0.15135383802419966,11.238777160644531
263,True,,,
